"No.","Material No.","Item and Spec","Rev.","Qty","Remark"
"34","1020304559","Relay","B","1","788-303"
"35","1022290051","End plate","B","1","280-315"
"36","1022270003","Diode terminal","A","3","281-665/281-400"
"37","1020600109","Fuse","B","2","0287025"
"38","1029905163","End plate","A","1","2006-1692"
"39","1029908972","Terminal","B","3","UJ6-4/1×2JD"
"40","1029901278","Chocking fastening components","B","2","UKJ-2G4(GY)"
"41","1020600107","Fuse","B","3","0287010"
"42","1020600116","Fuse","B","1","0287003"
"43","1029906870","Fuse terminal","A","16","2006-1681.1000-449"
"44","1020600110","Fuse","B","3","287030"
"45","1020600074","Fuse","B","5","0287010"
"46","1022290054","Short contact piece","A","13","2006-402"
"47","1020602747","Fuse","B","2","287020"
"48","1029908987","Clapboard","B","2","UJ6-4/1×2G(OG)"
"49","1029908969","Terminal","B","11","UJ6-4/1×2"
"50","00771506200250020","Electrical mount plate","A","1",""
